frame,Mass,x,y
4829,0,415.76605,279.60236
4829,1,376.69797,383.16833
4830,0,415.60504,279.48422
4830,1,375.86966,383.16812
4831,0,415.3537,279.6755
4831,1,375.1805,382.9261
4832,0,415.05908,279.6584
4832,1,375.03317,383.0992
4833,0,415.38272,279.92303
4833,1,376.25073,383.11285
4834,0,415.6003,280.6619
4834,1,376.96564,383.9027
4835,0,416.08438,280.51324
4835,1,378.2246,384.00946
4836,0,416.77365,280.1938
4836,1,380.17868,384.04172
4837,0,418.3607,280.62732
4837,1,382.02695,384.51175
4838,0,419.98486,280.34604
4838,1,385.76416,385.0927
4839,0,421.10358,280.5429
4839,1,388.05496,385.49292
4840,0,421.99106,280.5333
4840,1,390.79626,386.52124
4841,0,422.80823,281.2918
4841,1,394.86725,387.15952
4842,0,423.83826,281.61444
4842,1,397.41098,387.85635
4843,0,425.71814,281.67123
4843,1,401.48093,388.2626
4844,0,427.43542,281.76245
4844,1,405.23816,389.0776
4845,0,430.75653,282.18423
4845,1,412.0193,389.57538
4846,0,432.7519,282.6251
4846,1,417.2075,390.5974
4847,0,435.06238,282.65448
4847,1,422.16907,391.18854
4848,0,434.9095,281.35077
4848,1,424.64233,390.76923
4849,0,437.06244,281.96307
4849,1,429.62042,391.12683
4850,0,439.32675,281.56882
4850,1,436.02264,390.81015
4851,0,442.58087,282.11096
4851,1,443.52594,390.91977
4852,0,444.51575,281.87354
4852,1,449.178,390.5884
4853,0,447.1346,281.13693
4853,1,454.47208,389.99557
4854,0,448.67572,281.13715
4854,1,459.25543,389.63736
4855,0,449.9931,281.20425
4855,1,462.75372,389.46317
4856,0,451.32828,280.9163
4856,1,467.1752,388.85922
4857,0,453.41455,280.43558
4857,1,472.17758,388.32166
4858,0,455.75287,279.80603
4858,1,477.32675,387.27573
4859,0,458.1672,280.02298
4859,1,483.40088,386.14737
4860,0,459.7149,279.6718
4860,1,487.6664,385.2708
4861,0,461.51596,279.0428
4861,1,491.4829,384.13394
4862,0,461.73425,279.66583
4862,1,492.92575,384.253
4863,0,463.5077,279.43228
4863,1,497.18854,382.91046
4864,0,464.3346,278.07452
4864,1,500.83142,381.44064
4865,0,465.7325,278.2457
4865,1,503.62833,380.7805
4866,0,466.53943,278.06567
4866,1,505.25443,380.07678
4867,0,467.01608,278.18268
4867,1,506.8245,379.74533
4868,0,467.7302,278.08392
4868,1,508.47302,379.44092
4869,0,468.18686,277.9204
4869,1,509.6564,379.07407
4870,0,468.33456,277.55856
4870,1,510.15994,378.52847
4871,0,468.42722,277.5446
4871,1,510.33444,378.42883
4872,0,468.18723,277.44058
4872,1,510.11823,378.2889
4873,0,467.79208,277.5288
4873,1,509.9889,378.1894
4874,0,467.00943,277.95807
4874,1,507.9344,379.66754
4875,0,466.38437,277.6972
4875,1,506.67245,379.3334
4876,0,465.96176,277.979
4876,1,505.03885,379.7502
4877,0,465.78394,278.11646
4877,1,503.49072,380.19696
4878,0,464.83447,278.57193
4878,1,502.0825,381.198
4879,0,463.3635,278.5505
4879,1,498.73605,381.2675
4880,0,462.06085,278.7865
4880,1,496.27704,382.54065
4881,0,459.342,279.84494
4881,1,491.39645,383.8974
4882,0,457.35614,280.16537
4882,1,486.8521,385.12674
4883,0,456.37167,280.24188
4883,1,482.88156,386.08438
4884,0,454.68887,280.59598
4884,1,479.00903,386.80426
4885,0,453.5531,280.71848
4885,1,476.176,387.5089
4886,0,451.71432,280.5462
4886,1,471.13995,388.08865
4887,0,450.32257,281.30728
4887,1,466.64142,389.25476
4888,0,448.45862,281.5679
4888,1,461.9072,389.50812
4889,0,444.57947,281.93643
4889,1,454.34143,389.71515
4890,0,442.85226,282.3575
4890,1,448.6979,390.68463
4891,0,440.72882,282.05383
4891,1,442.95596,390.52002
4892,0,438.31805,282.12445
4892,1,437.67242,391.08392
4893,0,438.17557,282.38126
4893,1,435.81845,391.1992
4894,0,435.15567,281.5968
4894,1,427.6484,391.10526
4895,0,433.17365,281.9023
4895,1,422.26382,390.45544
4896,0,431.28012,281.21338
4896,1,416.93118,390.4177
4897,0,429.2271,280.47913
4897,1,412.45895,389.409
4898,0,427.6667,280.53204
4898,1,407.97324,389.38812
4899,0,427.92084,281.29318
4899,1,406.03473,389.05814
4900,0,425.47913,281.67007
4900,1,402.22632,388.79025
4901,0,423.12494,280.91345
4901,1,396.178,387.7444
4902,0,422.1782,280.26038
4902,1,393.0528,386.944
4903,0,421.25168,280.30164
4903,1,389.31073,386.42026
4904,0,421.25876,280.16653
4904,1,387.63672,385.68835
4905,0,419.461,279.83957
4905,1,385.52786,385.00848
4906,0,417.41806,279.56305
4906,1,381.79205,384.44034
4907,0,416.5698,279.80777
4907,1,379.91537,383.84616
4908,0,416.8571,279.72025
4908,1,379.72156,383.4723
4909,0,416.85266,279.8305
4909,1,379.12857,383.36252
4910,0,416.55933,280.18015
4910,1,378.47253,383.40097
4911,0,416.41412,280.08838
4911,1,378.10056,382.98526
4912,0,416.33215,280.28848
4912,1,378.2064,383.51013
4913,0,416.72556,280.24673
4913,1,379.04456,383.7108
4914,0,416.6941,279.90814
4914,1,379.66907,383.58136
4915,0,416.92984,279.74136
4915,1,380.297,383.96777
4916,0,417.48325,279.91092
4916,1,381.57687,384.48526
4917,0,419.9737,279.4209
4917,1,385.37488,385.02316
4918,0,421.43805,279.83447
4918,1,388.4276,385.11542
4919,0,422.5726,280.64575
4919,1,391.51688,386.08978
4920,0,422.86374,280.35492
4920,1,393.91846,386.3331
4921,0,422.8539,280.34424
4921,1,395.7831,386.506
4922,0,425.20523,280.56067
4922,1,400.35828,387.48834
4923,0,426.8695,280.7162
4923,1,404.55054,388.1219
4924,0,428.33502,281.09796
4924,1,408.2446,388.8731
4925,0,431.1174,282.09653
4925,1,414.58997,389.72433
4926,0,434.32883,282.588
4926,1,420.41837,390.26306
4927,0,435.3088,282.40283
4927,1,424.28262,390.38052
4928,0,436.33704,282.17355
4928,1,429.25623,390.36932
4929,0,438.65024,281.7385
4929,1,435.1305,390.70673
4930,0,441.22458,281.35007
4930,1,440.5949,390.20364
4931,0,443.08014,281.36334
4931,1,445.42032,389.97327
4932,0,444.7301,280.86508
4932,1,449.81845,389.4586
4933,0,447.3987,280.34012
4933,1,455.56653,389.21924
4934,0,448.00015,280.48248
4934,1,457.85886,389.07214
4935,0,450.15054,280.35678
4935,1,462.97015,388.68573
4936,0,452.65723,279.51593
4936,1,470.5346,388.06772
4937,0,454.99716,279.58636
4937,1,475.3193,387.6768
4938,0,456.52585,278.61096
4938,1,478.7724,386.1738
4939,0,457.86188,279.2073
4939,1,482.68835,385.80588
4940,0,458.3214,278.9881
4940,1,484.8751,384.83505
4941,0,460.5722,279.01883
4941,1,489.42245,384.3686
4942,0,461.84003,278.7818
4942,1,492.2854,383.2385
4943,0,462.80945,278.4752
4943,1,495.02405,382.70572
4944,0,465.00342,277.54855
4944,1,498.62106,381.18146
4945,0,465.49667,277.66168
4945,1,501.21182,380.5893
4946,0,465.92972,277.77063
4946,1,504.06754,380.0564
4947,0,465.79596,277.74823
4947,1,504.51266,379.1531
4948,0,466.0942,277.70355
4948,1,505.21585,379.37463
4949,0,466.79904,278.13815
4949,1,506.12296,379.32898
4950,0,467.19275,278.00513
4950,1,506.8147,379.2626
4951,0,467.0603,277.8447
4951,1,506.93613,378.91403
4952,0,466.79697,277.4997
4952,1,506.73593,379.0172
4953,0,466.3952,277.64597
4953,1,506.4945,378.8773
4954,0,466.31833,277.71017
4954,1,506.13208,379.01126
4955,0,466.04514,277.58362
4955,1,504.74307,379.01794
4956,0,465.15656,277.51138
4956,1,503.07278,379.39688
4957,0,463.88843,277.89627
4957,1,499.40182,380.78076
4958,0,463.65732,278.18103
4958,1,498.58215,381.21228
4959,0,461.6001,278.7617
4959,1,494.38483,382.65634
4960,0,459.77197,278.97372
4960,1,491.1649,383.07507
4961,0,457.7987,279.5193
4961,1,487.71512,384.222
4962,0,456.98068,279.7226
4962,1,484.278,385.00217
4963,0,455.0616,279.1455
4963,1,479.20264,386.0651
4964,0,453.52948,279.00504
4964,1,476.47015,386.53738
4965,0,451.69226,279.81277
4965,1,471.37402,387.63483
4966,0,451.72592,280.13016
4966,1,469.40036,387.96304
4967,0,449.66397,280.35013
4967,1,464.48022,388.51556
4968,0,447.2451,280.65796
4968,1,458.4945,389.20297
4969,0,444.13043,280.8207
4969,1,451.5912,389.60397
4970,0,442.59033,280.67017
4970,1,447.5525,389.2588
4971,0,440.42084,281.33035
4971,1,441.64792,389.79898
4972,0,438.25513,281.4011
4972,1,436.59833,390.00058
4973,0,438.68872,281.80173
4973,1,434.57788,390.10345
4974,0,436.37158,281.42984
4974,1,428.73773,390.1839
4975,0,434.24997,281.51498
4975,1,423.1764,389.92685
4976,0,432.42432,280.37915
4976,1,418.76562,389.55032
4977,0,430.53354,280.09515
4977,1,414.71167,389.1105
4978,0,427.70862,279.99924
4978,1,408.0706,388.28976
4979,0,426.61514,279.94318
4979,1,404.3267,387.78326
4980,0,425.22467,280.7164
4980,1,400.66122,387.44092
4981,0,424.2667,280.80484
4981,1,396.49878,387.2682
4982,0,423.80225,280.25067
4982,1,394.84378,386.62863
4983,0,423.1297,279.78732
4983,1,392.24548,386.05286
4984,0,422.1386,279.41232
4984,1,389.66537,385.49347
4985,0,420.74603,279.26413
4985,1,386.40958,384.96918
4986,0,419.38855,279.35345
4986,1,384.3446,384.49268
4987,0,418.56464,279.2049
4987,1,382.39746,384.31995
4988,0,418.2517,279.15036
4988,1,381.52597,384.03467
4989,0,418.3805,279.0738
4989,1,380.62756,383.91577
4990,0,418.40466,279.17978
4990,1,380.43646,383.7623
4991,0,418.2432,279.34314
4991,1,380.38855,383.962
4992,0,418.0716,279.30734
4992,1,380.87955,384.34473
4993,0,417.9686,279.27176
4993,1,381.50732,384.30927
4994,0,417.26093,279.33832
4994,1,381.325,384.29352
4995,0,419.82236,279.939
4995,1,384.99136,384.6185
4996,0,421.35648,280.3649
4996,1,387.3176,385.16324
4997,0,422.13116,280.99304
4997,1,389.61227,385.81363
4998,0,423.02783,280.98053
4998,1,391.92047,386.13232
4999,0,423.7333,281.4248
4999,1,394.1917,386.5473
5000,0,423.86893,281.19586
5000,1,395.6333,386.98462
5001,0,424.94003,281.28247
5001,1,399.73212,387.76254
5002,0,426.59708,281.49142
5002,1,403.2722,388.42838
5003,0,428.54562,281.20746
5003,1,407.5228,388.358
5004,0,431.2585,282.14908
5004,1,413.7521,389.2565
5005,0,433.13922,282.34045
5005,1,417.99973,389.9381
5006,0,434.57367,282.44296
5006,1,421.6676,389.9983
5007,0,435.24243,282.76767
5007,1,424.42123,390.08722
5008,0,436.37125,282.3776
5008,1,429.63803,390.56476
5009,0,438.20255,282.1352
5009,1,434.72824,390.2865
5010,0,440.05258,281.4576
5010,1,439.73996,389.92593
5011,0,444.13116,281.53738
5011,1,448.1111,389.65396
5012,0,445.3577,281.5633
5012,1,451.10257,389.7603
5013,0,448.64514,280.93634
5013,1,456.62704,389.4761
5014,0,448.63214,281.1606
5014,1,458.5649,389.35828
5015,0,450.16284,281.17963
5015,1,463.7256,389.03836
5016,0,451.8192,280.30124
5016,1,468.50314,387.87192
5017,0,453.69464,279.8803
5017,1,472.46045,387.8339
5018,0,456.33194,279.61777
5018,1,478.51685,386.39404
5019,0,457.55856,279.31213
5019,1,481.67477,385.88535
5020,0,459.12827,279.08786
5020,1,485.84702,384.87677
5021,0,460.4867,279.1592
5021,1,489.90417,384.36902
5022,0,461.96216,278.91916
5022,1,492.3794,383.06482
5023,0,463.46936,278.6669
5023,1,495.68323,382.51874
5024,0,463.04086,278.49924
5024,1,496.14438,382.43518
5025,0,464.3109,278.22427
5025,1,498.78674,381.36707
5026,0,465.21768,278.0254
5026,1,501.23456,380.6674
5027,0,466.16592,277.4565
5027,1,502.7141,380.1802
5028,0,465.8716,277.54584
5028,1,503.70554,380.0839
5029,0,466.30783,277.69632
5029,1,504.6417,379.70477
5030,0,466.06787,277.49295
5030,1,504.8487,379.27603
5031,0,465.7503,277.46768
5031,1,504.81116,379.283
5032,0,465.28278,277.99802
5032,1,504.5577,379.47595
5033,0,465.4273,278.0265
5033,1,504.1697,379.54648
5034,0,464.61594,278.31793
5034,1,501.60208,380.2938
5035,0,463.7142,278.37973
5035,1,499.77927,380.70447
5036,0,463.34354,278.2507
5036,1,498.52255,380.9207
5037,0,462.45602,278.77774
5037,1,496.3353,382.1945
5038,0,462.3465,278.47797
5038,1,495.294,382.02603
5039,0,460.48132,278.72226
5039,1,491.9772,382.71487
5040,0,458.85938,279.19928
5040,1,489.73706,383.61276
5041,0,457.11377,279.52002
5041,1,484.43164,385.0022
5042,0,455.3992,280.0886
5042,1,480.2926,385.98596
5043,0,454.09177,280.02817
5043,1,476.98944,386.34918
5044,0,453.65784,280.8269
5044,1,474.76532,387.36688
5045,0,452.1239,281.2399
5045,1,470.6207,388.02814
5046,0,449.45544,280.71228
5046,1,463.82346,388.5933
5047,0,450.11746,280.79602
5047,1,463.55487,388.60565
5048,0,445.58685,281.22305
5048,1,454.63785,389.26352
5049,0,443.51782,281.34738
5049,1,449.61673,389.46936
5050,0,441.28964,281.50424
5050,1,444.4153,389.97888
5051,0,439.72235,281.62924
5051,1,440.30167,390.3253
5052,0,437.9206,282.0345
5052,1,435.35248,390.45047
5053,0,436.31635,281.52704
5053,1,429.81543,390.79532
5054,0,435.86887,281.85767
5054,1,425.6993,390.29248
5055,0,432.80978,281.75195
5055,1,421.46725,390.55927
5056,0,431.71838,281.1182
5056,1,416.10754,389.7119
5057,0,428.95938,280.14404
5057,1,411.71472,389.52078
5058,0,428.80734,280.5601
5058,1,409.6279,389.48926
5059,0,427.77432,280.68768
5059,1,406.91376,389.05484
5060,0,425.5721,280.53946
5060,1,402.75323,388.04672
5061,0,423.5731,280.60822
5061,1,397.76404,387.36887
5062,0,422.53732,280.35126
5062,1,394.46075,386.57077
5063,0,422.64096,280.64188
5063,1,392.6507,386.63293
5064,0,422.0831,279.69525
5064,1,389.8934,385.99176
5065,0,420.87775,279.89313
5065,1,388.04407,385.58664
5066,0,420.95538,280.1706
5066,1,387.54166,385.33145
5067,0,419.82855,279.949
5067,1,385.6359,384.7249
5068,0,419.52634,279.8501
5068,1,384.78625,384.6037
5069,0,419.21204,279.83896
5069,1,384.16812,384.49686
5070,0,418.79532,279.24567
5070,1,383.39047,383.90222
5071,0,418.73697,279.55325
5071,1,383.3236,383.78806
5072,0,419.46896,279.5737
5072,1,384.23743,383.95535
5073,0,419.41592,279.5519
5073,1,384.8908,384.03082
5074,0,419.48755,279.7933
5074,1,385.83258,384.37982
5075,0,420.08447,279.66714
5075,1,387.65833,384.47986
5076,0,421.02078,279.88684
5076,1,389.5227,385.0203
5077,0,421.6889,280.07047
5077,1,391.851,385.18692
5078,0,423.5162,280.3447
5078,1,395.512,385.78165
5079,0,424.2504,280.50293
5079,1,398.23813,386.04794
5080,0,424.7631,280.36157
5080,1,401.08444,386.58286
5081,0,426.82104,280.89304
5081,1,404.77335,387.54288
5082,0,428.36688,280.92877
5082,1,408.9088,388.15662
5083,0,430.41635,280.8738
5083,1,413.1401,388.41693
5084,0,431.49048,281.10986
5084,1,416.40457,389.26337
5085,0,432.49872,280.7845
5085,1,419.1041,389.3955
5086,0,433.78104,280.92368
5086,1,422.3729,389.61557
5087,0,437.54886,281.09448
5087,1,429.2225,389.82477
5088,0,438.02383,280.4493
5088,1,434.36154,389.61896
5089,0,440.73465,280.04385
5089,1,439.0644,389.88284
5090,0,443.54153,280.37408
5090,1,443.9267,389.57922
5091,0,443.3962,280.34393
5091,1,446.32962,389.62753
5092,0,444.93582,279.87515
5092,1,450.51505,389.2559
5093,0,448.61917,279.78882
5093,1,457.42896,389.2846
5094,0,450.31375,279.9452
5094,1,461.98615,388.54
5095,0,451.38028,280.5038
5095,1,466.33252,388.50076
5096,0,453.2156,279.38623
5096,1,471.31793,386.86343
5097,0,453.3621,279.3955
5097,1,472.68945,386.96603
5098,0,455.61618,279.07513
5098,1,476.04788,386.6965
5099,0,457.3773,278.37036
5099,1,479.87656,385.35226
5100,0,459.1621,278.63614
5100,1,484.31366,384.65247
5101,0,461.54678,277.84686
5101,1,488.93616,383.3223
5102,0,462.81055,278.05228
5102,1,491.67795,382.9046
5103,0,463.632,278.07776
5103,1,493.7366,382.17517
5104,0,463.17697,277.5826
5104,1,494.5029,382.06943
5105,0,464.1988,277.28033
5105,1,496.68698,381.15167
5106,0,464.502,277.30554
5106,1,498.2057,380.53256
5107,0,464.89804,277.8805
5107,1,499.56503,380.6402
5108,0,465.48236,277.50208
5108,1,501.0982,380.20068
5109,0,465.61087,277.392
5109,1,501.93976,379.96683
5110,0,465.7987,277.10684
5110,1,502.0811,379.7716
5111,0,465.3725,277.49142
5111,1,501.56573,379.78238
5112,0,465.00244,277.7687
5112,1,500.66092,379.99222
5113,0,464.44263,277.61002
5113,1,499.9706,380.41568
5114,0,463.9478,277.3176
5114,1,498.27655,380.77127
5115,0,463.63107,277.58786
5115,1,497.01028,381.1945
5116,0,464.04764,277.58826
5116,1,497.00433,381.23358
5117,0,462.61298,278.53723
5117,1,493.86813,382.4887
5118,0,461.1949,277.94006
5118,1,491.91937,382.05768
5119,0,459.81363,278.51465
5119,1,488.9984,383.43185
5120,0,458.6344,278.0983
5120,1,485.79492,384.2705
5121,0,457.9147,278.77643
5121,1,484.19058,384.35452
5122,0,456.87033,278.88165
5122,1,481.3245,384.82312
5123,0,455.01755,279.13348
5123,1,477.28394,386.0665
5124,0,453.03696,278.90503
5124,1,473.46674,386.29413
5125,0,451.741,279.50107
5125,1,470.2604,386.77597
5126,0,450.7798,279.73584
5126,1,464.9932,387.7943
5127,0,447.56882,279.64536
5127,1,458.56,388.47168
5128,0,445.46118,280.06186
5128,1,453.9925,388.78943
5129,0,443.33954,279.97913
5129,1,449.79575,388.68253
5130,0,441.62366,280.34332
5130,1,444.98135,389.0746
5131,0,440.35983,280.07382
5131,1,441.23364,389.35568
5132,0,439.15894,280.4282
5132,1,438.2242,389.66068
5133,0,437.7262,280.76837
5133,1,433.7284,389.5895
5134,0,436.42752,281.09866
5134,1,428.79236,389.5182
5135,0,433.32913,280.87494
5135,1,422.0905,389.9419
5136,0,431.6445,280.34216
5136,1,418.4165,389.53165
5137,0,429.62595,280.33597
5137,1,414.48895,388.9742
5138,0,429.0869,280.52075
5138,1,412.2287,388.9366
5139,0,427.5423,280.89606
5139,1,408.60913,388.53546
5140,0,426.6185,280.98236
5140,1,405.9918,388.12265
5141,0,424.88464,280.76804
5141,1,401.46313,387.12595
5142,0,423.40985,280.94666
5142,1,397.3953,386.64594
5143,0,422.76526,280.87
5143,1,394.84634,386.58267
5144,0,422.42975,280.38776
5144,1,393.244,386.72852
5145,0,421.5564,279.49658
5145,1,391.35696,385.95074
5146,0,420.60257,279.50378
5146,1,389.6752,385.5488
5147,0,420.28754,279.78488
5147,1,388.51495,385.51743
5148,0,420.4098,279.7143
5148,1,388.17758,385.2441
5149,0,420.07455,279.7408
5149,1,387.46307,385.03113
5150,0,419.92523,279.9243
5150,1,387.0883,385.24884
5151,0,420.42163,279.85648
5151,1,387.6025,385.1166
5152,0,420.78622,279.7998
5152,1,387.9307,385.3774
5153,0,420.73224,279.8299
5153,1,388.15607,385.3237
5154,0,420.8394,279.7534
5154,1,388.75363,385.5452
5155,0,421.24875,280.62112
5155,1,390.22067,386.2745
5156,0,421.85196,280.06805
5156,1,391.53864,385.67868
5157,0,422.6424,281.19785
5157,1,393.446,386.8107
5158,0,424.47885,282.21982
5158,1,397.58173,387.69876
5159,0,425.3388,282.44498
5159,1,400.31998,388.32834
5160,0,426.21097,282.19208
5160,1,402.50284,388.97208
5161,0,428.17996,281.87225
5161,1,406.385,389.21588
5162,0,427.83066,281.83267
5162,1,407.71503,388.86554
5163,0,429.07602,282.42502
5163,1,411.30173,389.34793
5164,0,430.9468,282.71594
5164,1,415.7357,390.06375
5165,0,433.51428,283.17673
5165,1,419.8604,390.53348
5166,0,436.17313,283.2304
5166,1,426.2109,391.0135
5167,0,437.75745,283.84665
5167,1,430.04895,391.62485
5168,0,439.49332,283.24002
5168,1,435.0366,391.22742
5169,0,439.60608,283.0093
5169,1,436.53607,391.35635
5170,0,441.70734,282.96213
5170,1,440.6727,391.3334
5171,0,444.70377,282.5907
5171,1,447.78305,391.20056
5172,0,446.43716,282.0397
5172,1,451.70996,390.84827
5173,0,449.10126,282.14926
5173,1,456.58475,391.20053
5174,0,450.3873,281.93423
5174,1,461.4634,390.34302
5175,0,451.11102,281.6716
5175,1,464.7077,389.61346
5176,0,452.42337,281.40054
5176,1,469.45233,389.13565
5177,0,453.7357,280.62982
5177,1,472.39478,388.5708
5178,0,455.6883,280.6187
5178,1,476.75043,387.57974
5179,0,455.88873,280.29855
5179,1,478.58127,387.0143
5180,0,457.75662,280.36798
5180,1,482.11075,386.38672
5181,0,458.4332,279.71024
5181,1,484.59793,385.6222
5182,0,460.4875,279.54733
5182,1,488.9006,384.7906
5183,0,461.48026,279.66083
5183,1,491.39587,384.48438
5184,0,462.14694,279.624
5184,1,492.6798,383.90396
